Store,Product,Date,Sales
S2,P2,2022-02-17,95
S2,P3,2022-02-17,82
S2,P4,2022-02-17,83
S2,P5,2022-02-17,61
S3,P1,2022-02-17,92
S3,P2,2022-02-17,79
S3,P3,2022-02-17,64
S3,P4,2022-02-17,83
S3,P5,2022-02-17,88
S4,P1,2022-02-17,51
S4,P2,2022-02-17,97
S4,P3,2022-02-17,91
S4,P4,2022-02-17,80
S4,P5,2022-02-17,65
S5,P1,2022-02-17,83
S5,P2,2022-02-17,91
S5,P3,2022-02-17,69
S5,P4,2022-02-17,60
S5,P5,2022-02-17,69
S1,P1,2022-02-18,63
S1,P2,2022-02-18,93
S1,P3,2022-02-18,95
S1,P4,2022-02-18,70
S1,P5,2022-02-18,53
S2,P1,2022-02-18,63
S2,P2,2022-02-18,100
S2,P3,2022-02-18,51
S2,P4,2022-02-18,61
S2,P5,2022-02-18,67
S3,P1,2022-02-18,52
S3,P2,2022-02-18,50
S3,P3,2022-02-18,76
S3,P4,2022-02-18,72
S3,P5,2022-02-18,85
S4,P1,2022-02-18,59
S4,P2,2022-02-18,68
S4,P3,2022-02-18,55
S4,P4,2022-02-18,95
S4,P5,2022-02-18,52
S5,P1,2022-02-18,92
S5,P2,2022-02-18,73
S5,P3,2022-02-18,97
S5,P4,2022-02-18,88
S5,P5,2022-02-18,92
S1,P1,2022-02-19,89
S1,P2,2022-02-19,59
S1,P3,2022-02-19,65
S1,P4,2022-02-19,73
S1,P5,2022-02-19,96
S2,P1,2022-02-19,74
S2,P2,2022-02-19,86
S2,P3,2022-02-19,50
S2,P4,2022-02-19,75
S2,P5,2022-02-19,85
S3,P1,2022-02-19,91
S3,P2,2022-02-19,79
S3,P3,2022-02-19,88
S3,P4,2022-02-19,79
S3,P5,2022-02-19,56
S4,P1,2022-02-19,74
S4,P2,2022-02-19,90
S4,P3,2022-02-19,56
S4,P4,2022-02-19,97
S4,P5,2022-02-19,51
S5,P1,2022-02-19,74
S5,P2,2022-02-19,89
S5,P3,2022-02-19,94
S5,P4,2022-02-19,70
S5,P5,2022-02-19,92
S1,P1,2022-02-20,98
S1,P2,2022-02-20,83
S1,P3,2022-02-20,84
S1,P4,2022-02-20,79
S1,P5,2022-02-20,85
S2,P1,2022-02-20,75
S2,P2,2022-02-20,59
S2,P3,2022-02-20,94
S2,P4,2022-02-20,79
S2,P5,2022-02-20,91
S3,P1,2022-02-20,92
S3,P2,2022-02-20,92
S3,P3,2022-02-20,77
S3,P4,2022-02-20,58
S3,P5,2022-02-20,65
S4,P1,2022-02-20,94
S4,P2,2022-02-20,98
S4,P3,2022-02-20,75
S4,P4,2022-02-20,67
S4,P5,2022-02-20,93
S5,P1,2022-02-20,64
S5,P2,2022-02-20,79
S5,P3,2022-02-20,83
S5,P4,2022-02-20,88
S5,P5,2022-02-20,77
S1,P1,2022-02-21,66
S1,P2,2022-02-21,82
S1,P3,2022-02-21,68
S1,P4,2022-02-21,78
S1,P5,2022-02-21,71
S2,P1,2022-02-21,98
S2,P2,2022-02-21,58
S2,P3,2022-02-21,55
S2,P4,2022-02-21,70
S2,P5,2022-02-21,53
S3,P1,2022-02-21,87
S3,P2,2022-02-21,78
S3,P3,2022-02-21,86
S3,P4,2022-02-21,84
S3,P5,2022-02-21,79
S4,P1,2022-02-21,65
S4,P2,2022-02-21,72
S4,P3,2022-02-21,70
S4,P4,2022-02-21,63
S4,P5,2022-02-21,95
S5,P1,2022-02-21,92
S5,P2,2022-02-21,70
S5,P3,2022-02-21,77
S5,P4,2022-02-21,92
S5,P5,2022-02-21,51
S1,P1,2022-02-22,54
S1,P2,2022-02-22,72
S1,P3,2022-02-22,99
S1,P4,2022-02-22,62
S1,P5,2022-02-22,79
S2,P1,2022-02-22,95
S2,P2,2022-02-22,74
S2,P3,2022-02-22,58
S2,P4,2022-02-22,68
S2,P5,2022-02-22,61
S3,P1,2022-02-22,59
S3,P2,2022-02-22,94
S3,P3,2022-02-22,83
S3,P4,2022-02-22,79
S3,P5,2022-02-22,61
S4,P1,2022-02-22,54
S4,P2,2022-02-22,99
S4,P3,2022-02-22,89
S4,P4,2022-02-22,77
S4,P5,2022-02-22,94
S5,P1,2022-02-22,91
S5,P2,2022-02-22,56
S5,P3,2022-02-22,64
S5,P4,2022-02-22,71
S5,P5,2022-02-22,75
S1,P1,2022-02-23,82
S1,P2,2022-02-23,94
S1,P3,2022-02-23,68
S1,P4,2022-02-23,69
S1,P5,2022-02-23,71
S2,P1,2022-02-23,54
S2,P2,2022-02-23,95
S2,P3,2022-02-23,87
S2,P4,2022-02-23,85
S2,P5,2022-02-23,82
S3,P1,2022-02-23,80
S3,P2,2022-02-23,95
S3,P3,2022-02-23,99
S3,P4,2022-02-23,53
S3,P5,2022-02-23,61
S4,P1,2022-02-23,87
S4,P2,2022-02-23,63
S4,P3,2022-02-23,87
S4,P4,2022-02-23,53
S4,P5,2022-02-23,96
S5,P1,2022-02-23,55
S5,P2,2022-02-23,72
S5,P3,2022-02-23,61
S5,P4,2022-02-23,85
S5,P5,2022-02-23,56
S1,P1,2022-02-24,56
S1,P2,2022-02-24,78
S1,P3,2022-02-24,79
S1,P4,2022-02-24,57
S1,P5,2022-02-24,95
S2,P1,2022-02-24,88
S2,P2,2022-02-24,64
S2,P3,2022-02-24,59
S2,P4,2022-02-24,94
S2,P5,2022-02-24,96
S3,P1,2022-02-24,80
S3,P2,2022-02-24,81
S3,P3,2022-02-24,96
S3,P4,2022-02-24,97
S3,P5,2022-02-24,75
S4,P1,2022-02-24,100
S4,P2,2022-02-24,56
S4,P3,2022-02-24,61
S4,P4,2022-02-24,56
S4,P5,2022-02-24,83
S5,P1,2022-02-24,65
S5,P2,2022-02-24,70
S5,P3,2022-02-24,79
S5,P4,2022-02-24,51
S5,P5,2022-02-24,71
S1,P1,2022-02-25,75
S1,P2,2022-02-25,72
S1,P3,2022-02-25,84
S1,P4,2022-02-25,85
S1,P5,2022-02-25,88
S2,P1,2022-02-25,86
S2,P2,2022-02-25,90
S2,P3,2022-02-25,71
S2,P4,2022-02-25,91
S2,P5,2022-02-25,94
S3,P1,2022-02-25,74
S3,P2,2022-02-25,76
S3,P3,2022-02-25,84
S3,P4,2022-02-25,63
S3,P5,2022-02-25,85
S4,P1,2022-02-25,69
S4,P2,2022-02-25,68
S4,P3,2022-02-25,74
S4,P4,2022-02-25,84
S4,P5,2022-02-25,75
S5,P1,2022-02-25,57
S5,P2,2022-02-25,89
S5,P3,2022-02-25,65
S5,P4,2022-02-25,66
S5,P5,2022-02-25,71
S1,P1,2022-02-26,77
S1,P2,2022-02-26,78
S1,P3,2022-02-26,76
S1,P4,2022-02-26,85
S1,P5,2022-02-26,74
S2,P1,2022-02-26,56
S2,P2,2022-02-26,52
S2,P3,2022-02-26,54
S2,P4,2022-02-26,56
S2,P5,2022-02-26,89
S3,P1,2022-02-26,65
S3,P2,2022-02-26,88
S3,P3,2022-02-26,56
S3,P4,2022-02-26,52
S3,P5,2022-02-26,64
S4,P1,2022-02-26,74
S4,P2,2022-02-26,72
S4,P3,2022-02-26,55
S4,P4,2022-02-26,77
S4,P5,2022-02-26,98
S5,P1,2022-02-26,100
S5,P2,2022-02-26,85
S5,P3,2022-02-26,96
S5,P4,2022-02-26,63
S5,P5,2022-02-26,83
S1,P1,2022-02-27,100
S1,P2,2022-02-27,92
S1,P3,2022-02-27,95
S1,P4,2022-02-27,96
S1,P5,2022-02-27,54
S2,P1,2022-02-27,70
S2,P2,2022-02-27,60
S2,P3,2022-02-27,74
S2,P4,2022-02-27,83
S2,P5,2022-02-27,80
S3,P1,2022-02-27,100
S3,P2,2022-02-27,59
S3,P3,2022-02-27,57
S3,P4,2022-02-27,59
S3,P5,2022-02-27,70
S4,P1,2022-02-27,95
S4,P2,2022-02-27,80
S4,P3,2022-02-27,64
S4,P4,2022-02-27,61
S4,P5,2022-02-27,50
S5,P1,2022-02-27,81
S5,P2,2022-02-27,74
S5,P3,2022-02-27,54
S5,P4,2022-02-27,75
S5,P5,2022-02-27,58
S1,P1,2022-02-28,92
S1,P2,2022-02-28,72
S1,P3,2022-02-28,100
S1,P4,2022-02-28,57
S1,P5,2022-02-28,73
S2,P1,2022-02-28,53
S2,P2,2022-02-28,75
S2,P3,2022-02-28,88
S2,P4,2022-02-28,55
S2,P5,2022-02-28,83
S3,P1,2022-02-28,61
S3,P2,2022-02-28,65
S3,P3,2022-02-28,99
S3,P4,2022-02-28,80
S3,P5,2022-02-28,59
S4,P1,2022-02-28,50
S4,P2,2022-02-28,93
S4,P3,2022-02-28,55
S4,P4,2022-02-28,98
S4,P5,2022-02-28,72
S5,P1,2022-02-28,93
S5,P2,2022-02-28,66
S5,P3,2022-02-28,79
S5,P4,2022-02-28,68
S5,P5,2022-02-28,76
S1,P1,2022-03-01,71
S1,P2,2022-03-01,89
S1,P3,2022-03-01,77
S1,P4,2022-03-01,80
S1,P5,2022-03-01,97
S2,P1,2022-03-01,83
S2,P2,2022-03-01,70
S2,P3,2022-03-01,96
S2,P4,2022-03-01,100
S2,P5,2022-03-01,54
S3,P1,2022-03-01,64
S3,P2,2022-03-01,63
S3,P3,2022-03-01,80
S3,P4,2022-03-01,59
S3,P5,2022-03-01,88
S4,P1,2022-03-01,73
S4,P2,2022-03-01,75
S4,P3,2022-03-01,61
S4,P4,2022-03-01,84
S4,P5,2022-03-01,55
S5,P1,2022-03-01,59
S5,P2,2022-03-01,100
S5,P3,2022-03-01,63
S5,P4,2022-03-01,99
S5,P5,2022-03-01,90
S1,P1,2022-03-02,67
S1,P2,2022-03-02,72
S1,P3,2022-03-02,81
S1,P4,2022-03-02,86
S1,P5,2022-03-02,89
S2,P1,2022-03-02,63
S2,P2,2022-03-02,84
S2,P3,2022-03-02,77
S2,P4,2022-03-02,100
S2,P5,2022-03-02,61
S3,P1,2022-03-02,63
S3,P2,2022-03-02,76
S3,P3,2022-03-02,59
S3,P4,2022-03-02,81
S3,P5,2022-03-02,84
S4,P1,2022-03-02,84
S4,P2,2022-03-02,57
S4,P3,2022-03-02,65
S4,P4,2022-03-02,85
S4,P5,2022-03-02,79
S5,P1,2022-03-02,96
S5,P2,2022-03-02,56
S5,P3,2022-03-02,78
S5,P4,2022-03-02,55
S5,P5,2022-03-02,87
S1,P1,2022-03-03,58
S1,P2,2022-03-03,50
S1,P3,2022-03-03,94
S1,P4,2022-03-03,86
S1,P5,2022-03-03,80
S2,P1,2022-03-03,86
S2,P2,2022-03-03,74
S2,P3,2022-03-03,72
S2,P4,2022-03-03,80
S2,P5,2022-03-03,83
S3,P1,2022-03-03,71
S3,P2,2022-03-03,84
S3,P3,2022-03-03,68
S3,P4,2022-03-03,80
S3,P5,2022-03-03,52
S4,P1,2022-03-03,82
S4,P2,2022-03-03,81
S4,P3,2022-03-03,95
S4,P4,2022-03-03,53
S4,P5,2022-03-03,64
S5,P1,2022-03-03,65
S5,P2,2022-03-03,66
S5,P3,2022-03-03,90
S5,P4,2022-03-03,67
S5,P5,2022-03-03,81
S1,P1,2022-03-04,89
S1,P2,2022-03-04,52
S1,P3,2022-03-04,50
S1,P4,2022-03-04,76
S1,P5,2022-03-04,86
S2,P1,2022-03-04,54
S2,P2,2022-03-04,69
S2,P3,2022-03-04,85
S2,P4,2022-03-04,80
S2,P5,2022-03-04,71
S3,P1,2022-03-04,98
S3,P2,2022-03-04,73
S3,P3,2022-03-04,63
S3,P4,2022-03-04,86
S3,P5,2022-03-04,52
S4,P1,2022-03-04,83
S4,P2,2022-03-04,91
S4,P3,2022-03-04,58
S4,P4,2022-03-04,50
S4,P5,2022-03-04,83
S5,P1,2022-03-04,66
S5,P2,2022-03-04,96
S5,P3,2022-03-04,86
S5,P4,2022-03-04,78
S5,P5,2022-03-04,54
S1,P1,2022-03-05,51
S1,P2,2022-03-05,52
S1,P3,2022-03-05,75
S1,P4,2022-03-05,92
S1,P5,2022-03-05,58
S2,P1,2022-03-05,79
S2,P2,2022-03-05,58
S2,P3,2022-03-05,99
S2,P4,2022-03-05,72
S2,P5,2022-03-05,82
S3,P1,2022-03-05,64
S3,P2,2022-03-05,55
S3,P3,2022-03-05,52
S3,P4,2022-03-05,94
S3,P5,2022-03-05,51
S4,P1,2022-03-05,64
S4,P2,2022-03-05,75
S4,P3,2022-03-05,63
S4,P4,2022-03-05,81
S4,P5,2022-03-05,98
S5,P1,2022-03-05,83
S5,P2,2022-03-05,58
S5,P3,2022-03-05,78
S5,P4,2022-03-05,94
S5,P5,2022-03-05,58
S1,P1,2022-03-06,82
S1,P2,2022-03-06,75
S1,P3,2022-03-06,88
S1,P4,2022-03-06,80
S1,P5,2022-03-06,53
S2,P1,2022-03-06,90
S2,P2,2022-03-06,99
S2,P3,2022-03-06,60
S2,P4,2022-03-06,82
S2,P5,2022-03-06,70
S3,P1,2022-03-06,79
S3,P2,2022-03-06,93
S3,P3,2022-03-06,75
S3,P4,2022-03-06,91
S3,P5,2022-03-06,99
S4,P1,2022-03-06,78
S4,P2,2022-03-06,82
S4,P3,2022-03-06,67
S4,P4,2022-03-06,81
S4,P5,2022-03-06,71
S5,P1,2022-03-06,92
S5,P2,2022-03-06,94
S5,P3,2022-03-06,51
S5,P4,2022-03-06,98
S5,P5,2022-03-06,75
S1,P1,2022-03-07,73
S1,P2,2022-03-07,54
S1,P3,2022-03-07,72
S1,P4,2022-03-07,58
S1,P5,2022-03-07,50
S2,P1,2022-03-07,62
S2,P2,2022-03-07,77
S2,P3,2022-03-07,63
S2,P4,2022-03-07,76
S2,P5,2022-03-07,88
S3,P1,2022-03-07,75
S3,P2,2022-03-07,100
S3,P3,2022-03-07,87
S3,P4,2022-03-07,50
S3,P5,2022-03-07,77
S4,P1,2022-03-07,54
S4,P2,2022-03-07,91
S4,P3,2022-03-07,84
S4,P4,2022-03-07,62
S4,P5,2022-03-07,100
S5,P1,2022-03-07,97
S5,P2,2022-03-07,53
S5,P3,2022-03-07,53
S5,P4,2022-03-07,98
S5,P5,2022-03-07,96
S1,P1,2022-03-08,77
S1,P2,2022-03-08,100
S1,P3,2022-03-08,92
S1,P4,2022-03-08,57
S1,P5,2022-03-08,76
S2,P1,2022-03-08,67
S2,P2,2022-03-08,57
S2,P3,2022-03-08,88
S2,P4,2022-03-08,99
S2,P5,2022-03-08,94
S3,P1,2022-03-08,80
S3,P2,2022-03-08,94
S3,P3,2022-03-08,86
S3,P4,2022-03-08,78
S3,P5,2022-03-08,81
S4,P1,2022-03-08,81
S4,P2,2022-03-08,76
S4,P3,2022-03-08,88
S4,P4,2022-03-08,98
S4,P5,2022-03-08,97
S5,P1,2022-03-08,65
S5,P2,2022-03-08,95
S5,P3,2022-03-08,69
S5,P4,2022-03-08,77
S5,P5,2022-03-08,61
S1,P1,2022-03-09,68
S1,P2,2022-03-09,75
S1,P3,2022-03-09,61
S1,P4,2022-03-09,92
S1,P5,2022-03-09,57
S2,P1,2022-03-09,63
S2,P2,2022-03-09,96
S2,P3,2022-03-09,54
S2,P4,2022-03-09,89
S2,P5,2022-03-09,63
S3,P1,2022-03-09,59
S3,P2,2022-03-09,100
S3,P3,2022-03-09,98
S3,P4,2022-03-09,65
S3,P5,2022-03-09,83
S4,P1,2022-03-09,92
S4,P2,2022-03-09,96
S4,P3,2022-03-09,76
S4,P4,2022-03-09,78
S4,P5,2022-03-09,69
S5,P1,2022-03-09,85
S5,P2,2022-03-09,69
S5,P3,2022-03-09,71
S5,P4,2022-03-09,72
S5,P5,2022-03-09,84
S1,P1,2022-03-10,65
S1,P2,2022-03-10,64
S1,P3,2022-03-10,99
S1,P4,2022-03-10,54
S1,P5,2022-03-10,68
S2,P1,2022-03-10,84
S2,P2,2022-03-10,69
S2,P3,2022-03-10,72
S2,P4,2022-03-10,82
S2,P5,2022-03-10,56
S3,P1,2022-03-10,85
S3,P2,2022-03-10,77
S3,P3,2022-03-10,93
S3,P4,2022-03-10,52
S3,P5,2022-03-10,78
S4,P1,2022-03-10,52
S4,P2,2022-03-10,62
S4,P3,2022-03-10,95
S4,P4,2022-03-10,90
S4,P5,2022-03-10,80
S5,P1,2022-03-10,90
S5,P2,2022-03-10,55
S5,P3,2022-03-10,56
S5,P4,2022-03-10,55
S5,P5,2022-03-10,66
S1,P1,2022-03-11,99
S1,P2,2022-03-11,94
S1,P3,2022-03-11,98
S1,P4,2022-03-11,53
S1,P5,2022-03-11,86
S2,P1,2022-03-11,98
S2,P2,2022-03-11,91
S2,P3,2022-03-11,66
S2,P4,2022-03-11,73
S2,P5,2022-03-11,73
S3,P1,2022-03-11,85
S3,P2,2022-03-11,74
S3,P3,2022-03-11,75
S3,P4,2022-03-11,89
S3,P5,2022-03-11,55
S4,P1,2022-03-11,76
S4,P2,2022-03-11,55
S4,P3,2022-03-11,93
S4,P4,2022-03-11,79
S4,P5,2022-03-11,63
S5,P1,2022-03-11,94
S5,P2,2022-03-11,97
S5,P3,2022-03-11,88
S5,P4,2022-03-11,86
S5,P5,2022-03-11,89
S1,P1,2022-03-12,70
S1,P2,2022-03-12,83
S1,P3,2022-03-12,65
S1,P4,2022-03-12,83
S1,P5,2022-03-12,77
S2,P1,2022-03-12,64
S2,P2,2022-03-12,90
S2,P3,2022-03-12,82
S2,P4,2022-03-12,63
S2,P5,2022-03-12,91
S3,P1,2022-03-12,53
S3,P2,2022-03-12,63
S3,P3,2022-03-12,75
S3,P4,2022-03-12,87
S3,P5,2022-03-12,76
S4,P1,2022-03-12,77
S4,P2,2022-03-12,64
S4,P3,2022-03-12,75
S4,P4,2022-03-12,77
S4,P5,2022-03-12,77
S5,P1,2022-03-12,83
S5,P2,2022-03-12,56
S5,P3,2022-03-12,96
S5,P4,2022-03-12,63
S5,P5,2022-03-12,97
S1,P1,2022-03-13,77
S1,P2,2022-03-13,57
S1,P3,2022-03-13,90
S1,P4,2022-03-13,92
S1,P5,2022-03-13,93
S2,P1,2022-03-13,74
S2,P2,2022-03-13,52
S2,P3,2022-03-13,98
S2,P4,2022-03-13,80
S2,P5,2022-03-13,77
S3,P1,2022-03-13,88
S3,P2,2022-03-13,81
S3,P3,2022-03-13,99
S3,P4,2022-03-13,62
S3,P5,2022-03-13,93
S4,P1,2022-03-13,94
S4,P2,2022-03-13,83
S4,P3,2022-03-13,68
S4,P4,2022-03-13,86
S4,P5,2022-03-13,98
S5,P1,2022-03-13,78
S5,P2,2022-03-13,73
S5,P3,2022-03-13,81
S5,P4,2022-03-13,55
S5,P5,2022-03-13,62
S1,P1,2022-03-14,76
S1,P2,2022-03-14,90
S1,P3,2022-03-14,72
S1,P4,2022-03-14,85
S1,P5,2022-03-14,84
S2,P1,2022-03-14,50
S2,P2,2022-03-14,63
S2,P3,2022-03-14,73
S2,P4,2022-03-14,97
S2,P5,2022-03-14,90
S3,P1,2022-03-14,100
S3,P2,2022-03-14,57
S3,P3,2022-03-14,51
S3,P4,2022-03-14,73
S3,P5,2022-03-14,97
S4,P1,2022-03-14,57
S4,P2,2022-03-14,81
S4,P3,2022-03-14,54
S4,P4,2022-03-14,77
S4,P5,2022-03-14,76
S5,P1,2022-03-14,71
S5,P2,2022-03-14,81
S5,P3,2022-03-14,95
S5,P4,2022-03-14,97
S5,P5,2022-03-14,73
S1,P1,2022-03-15,78
S1,P2,2022-03-15,88
S1,P3,2022-03-15,59
S1,P4,2022-03-15,59
S1,P5,2022-03-15,76
S2,P1,2022-03-15,91
S2,P2,2022-03-15,86
S2,P3,2022-03-15,100
S2,P4,2022-03-15,83
S2,P5,2022-03-15,56
S3,P1,2022-03-15,55
S3,P2,2022-03-15,53
S3,P3,2022-03-15,92
S3,P4,2022-03-15,100
S3,P5,2022-03-15,89
S4,P1,2022-03-15,67
S4,P2,2022-03-15,52
S4,P3,2022-03-15,94
S4,P4,2022-03-15,73
S4,P5,2022-03-15,98
S5,P1,2022-03-15,88
S5,P2,2022-03-15,70
S5,P3,2022-03-15,55
S5,P4,2022-03-15,63
S5,P5,2022-03-15,64
S1,P1,2022-03-16,60
S1,P2,2022-03-16,88
S1,P3,2022-03-16,86
S1,P4,2022-03-16,67
S1,P5,2022-03-16,74
S2,P1,2022-03-16,62
S2,P2,2022-03-16,61
S2,P3,2022-03-16,99
S2,P4,2022-03-16,60
S2,P5,2022-03-16,75
S3,P1,2022-03-16,76
S3,P2,2022-03-16,61
S3,P3,2022-03-16,89
S3,P4,2022-03-16,98
S3,P5,2022-03-16,51
S4,P1,2022-03-16,71
S4,P2,2022-03-16,100
S4,P3,2022-03-16,52
S4,P4,2022-03-16,82
S4,P5,2022-03-16,97
S5,P1,2022-03-16,80
S5,P2,2022-03-16,67
S5,P3,2022-03-16,52
S5,P4,2022-03-16,50
S5,P5,2022-03-16,57
S1,P1,2022-03-17,72
S1,P2,2022-03-17,86
S1,P3,2022-03-17,97
S1,P4,2022-03-17,76
S1,P5,2022-03-17,90
S2,P1,2022-03-17,69
S2,P2,2022-03-17,50
S2,P3,2022-03-17,88
S2,P4,2022-03-17,55
S2,P5,2022-03-17,84
S3,P1,2022-03-17,72
S3,P2,2022-03-17,81
S3,P3,2022-03-17,63
S3,P4,2022-03-17,65
S3,P5,2022-03-17,98
S4,P1,2022-03-17,81
S4,P2,2022-03-17,92
S4,P3,2022-03-17,60
S4,P4,2022-03-17,55
S4,P5,2022-03-17,50
S5,P1,2022-03-17,60
S5,P2,2022-03-17,53
S5,P3,2022-03-17,50
S5,P4,2022-03-17,88
S5,P5,2022-03-17,54
S1,P1,2022-03-18,59
S1,P2,2022-03-18,83
S1,P3,2022-03-18,50
S1,P4,2022-03-18,80
S1,P5,2022-03-18,71
S2,P1,2022-03-18,63
S2,P2,2022-03-18,88
S2,P3,2022-03-18,95
S2,P4,2022-03-18,75
S2,P5,2022-03-18,95
S3,P1,2022-03-18,59
S3,P2,2022-03-18,99
S3,P3,2022-03-18,78
S3,P4,2022-03-18,62
S3,P5,2022-03-18,56
S4,P1,2022-03-18,70
S4,P2,2022-03-18,81
S4,P3,2022-03-18,61
S4,P4,2022-03-18,73
S4,P5,2022-03-18,89
S5,P1,2022-03-18,97
S5,P2,2022-03-18,94
S5,P3,2022-03-18,73
S5,P4,2022-03-18,96
S5,P5,2022-03-18,69
S1,P1,2022-03-19,81
S1,P2,2022-03-19,79
S1,P3,2022-03-19,60
S1,P4,2022-03-19,58
S1,P5,2022-03-19,96
S2,P1,2022-03-19,58
S2,P2,2022-03-19,53
S2,P3,2022-03-19,92
S2,P4,2022-03-19,70
S2,P5,2022-03-19,74
S3,P1,2022-03-19,88
S3,P2,2022-03-19,96
S3,P3,2022-03-19,77
S3,P4,2022-03-19,84
S3,P5,2022-03-19,54
S4,P1,2022-03-19,65
S4,P2,2022-03-19,88
S4,P3,2022-03-19,55
S4,P4,2022-03-19,77
S4,P5,2022-03-19,79
S5,P1,2022-03-19,60
S5,P2,2022-03-19,84
S5,P3,2022-03-19,75
S5,P4,2022-03-19,82
S5,P5,2022-03-19,64
S1,P1,2022-03-20,74
S1,P2,2022-03-20,80
S1,P3,2022-03-20,97
S1,P4,2022-03-20,72
S1,P5,2022-03-20,52
S2,P1,2022-03-20,64
S2,P2,2022-03-20,69
S2,P3,2022-03-20,98
S2,P4,2022-03-20,82
S2,P5,2022-03-20,95
S3,P1,2022-03-20,55
S3,P2,2022-03-20,76
S3,P3,2022-03-20,67
S3,P4,2022-03-20,53
S3,P5,2022-03-20,53
S4,P1,2022-03-20,89
S4,P2,2022-03-20,70
S4,P3,2022-03-20,81
S4,P4,2022-03-20,89
S4,P5,2022-03-20,61
S5,P1,2022-03-20,76
S5,P2,2022-03-20,71
S5,P3,2022-03-20,94
S5,P4,2022-03-20,91
S5,P5,2022-03-20,79
S1,P1,2022-03-21,85
S1,P2,2022-03-21,61
S1,P3,2022-03-21,57
S1,P4,2022-03-21,96
S1,P5,2022-03-21,88
S2,P1,2022-03-21,70
S2,P2,2022-03-21,56
S2,P3,2022-03-21,95
S2,P4,2022-03-21,61
S2,P5,2022-03-21,92
S3,P1,2022-03-21,88
S3,P2,2022-03-21,60
S3,P3,2022-03-21,57
S3,P4,2022-03-21,65
S3,P5,2022-03-21,63
S4,P1,2022-03-21,60
S4,P2,2022-03-21,54
S4,P3,2022-03-21,90
S4,P4,2022-03-21,93
S4,P5,2022-03-21,87
S5,P1,2022-03-21,65
S5,P2,2022-03-21,87
S5,P3,2022-03-21,56
S5,P4,2022-03-21,89
S5,P5,2022-03-21,54
S1,P1,2022-03-22,81
S1,P2,2022-03-22,55
S1,P3,2022-03-22,50
S1,P4,2022-03-22,60
S1,P5,2022-03-22,98
S2,P1,2022-03-22,94
S2,P2,2022-03-22,54
S2,P3,2022-03-22,57
S2,P4,2022-03-22,75
S2,P5,2022-03-22,67
S3,P1,2022-03-22,82
S3,P2,2022-03-22,83
S3,P3,2022-03-22,59
S3,P4,2022-03-22,74
S3,P5,2022-03-22,58
S4,P1,2022-03-22,63
S4,P2,2022-03-22,80
S4,P3,2022-03-22,60
S4,P4,2022-03-22,93
S4,P5,2022-03-22,64
S5,P1,2022-03-22,60
S5,P2,2022-03-22,69
S5,P3,2022-03-22,98
S5,P4,2022-03-22,100
S5,P5,2022-03-22,95
S1,P1,2022-03-23,77
S1,P2,2022-03-23,79
S1,P3,2022-03-23,87
S1,P4,2022-03-23,53
S1,P5,2022-03-23,68
S2,P1,2022-03-23,85
S2,P2,2022-03-23,69
S2,P3,2022-03-23,64
S2,P4,2022-03-23,54
S2,P5,2022-03-23,88
S3,P1,2022-03-23,75
S3,P2,2022-03-23,93
S3,P3,2022-03-23,57
S3,P4,2022-03-23,86
S3,P5,2022-03-23,85
S4,P1,2022-03-23,68
S4,P2,2022-03-23,54
S4,P3,2022-03-23,94
S4,P4,2022-03-23,61
S4,P5,2022-03-23,76
S5,P1,2022-03-23,97
S5,P2,2022-03-23,80
S5,P3,2022-03-23,52
S5,P4,2022-03-23,64
S5,P5,2022-03-23,62
S1,P1,2022-03-24,58
S1,P2,2022-03-24,50
S1,P3,2022-03-24,85
S1,P4,2022-03-24,80
S1,P5,2022-03-24,88
S2,P1,2022-03-24,52
S2,P2,2022-03-24,62
S2,P3,2022-03-24,58
S2,P4,2022-03-24,92
S2,P5,2022-03-24,93
S3,P1,2022-03-24,94
S3,P2,2022-03-24,54
S3,P3,2022-03-24,90
S3,P4,2022-03-24,87
S3,P5,2022-03-24,68
S4,P1,2022-03-24,100
S4,P2,2022-03-24,89
S4,P3,2022-03-24,68
S4,P4,2022-03-24,56
S4,P5,2022-03-24,65
S5,P1,2022-03-24,66
S5,P2,2022-03-24,82
S5,P3,2022-03-24,82
S5,P4,2022-03-24,73
S5,P5,2022-03-24,62
S1,P1,2022-03-25,94
S1,P2,2022-03-25,74
S1,P3,2022-03-25,65
S1,P4,2022-03-25,96
S1,P5,2022-03-25,74
S2,P1,2022-03-25,91
S2,P2,2022-03-25,59
S2,P3,2022-03-25,85
S2,P4,2022-03-25,100
S2,P5,2022-03-25,53
S3,P1,2022-03-25,62
S3,P2,2022-03-25,69
S3,P3,2022-03-25,88
S3,P4,2022-03-25,90
S3,P5,2022-03-25,85
S4,P1,2022-03-25,93
S4,P2,2022-03-25,81
S4,P3,2022-03-25,63
S4,P4,2022-03-25,99
S4,P5,2022-03-25,64
S5,P1,2022-03-25,62
S5,P2,2022-03-25,56
S5,P3,2022-03-25,87
S5,P4,2022-03-25,96
S5,P5,2022-03-25,59
S1,P1,2022-03-26,100
S1,P2,2022-03-26,57
S1,P3,2022-03-26,71
S1,P4,2022-03-26,57
S1,P5,2022-03-26,99
S2,P1,2022-03-26,73
S2,P2,2022-03-26,80
S2,P3,2022-03-26,74
S2,P4,2022-03-26,67
S2,P5,2022-03-26,68
S3,P1,2022-03-26,74
S3,P2,2022-03-26,91
S3,P3,2022-03-26,88
